email_id,subject,true_label,predicted_label,reasoning,error,raw_response
1795,THIRD CATEGORY WINNERS,1,PHISHING,"The email contains numerous red flags characteristic of phishing scams, including grammatical errors, generic greetings, requests for personal information, and pressure to act quickly.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains numerous red flags characteristic of phishing scams, including grammatical errors, generic greetings, requests for personal information, and pressure to act quickly.""
}
```"
1796,watch this stck go crazy NEW PICK MONDAY  it is [NEWS ALERT NEW PICK MONDAY  it is]  drift expertly,1,PHISHING,"The email uses aggressive language to pressure the recipient into investing in a penny stock, and contains grammatical errors and suspicious news snippets.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses aggressive language to pressure the recipient into investing in a penny stock, and contains grammatical errors and suspicious news snippets.""}"
1797,50 ways to meet your lover_cindy184,1,PHISHING,"Suspicious subject line, generic dating site language, shortened URL, and unprofessional formatting all point to a phishing attempt.",,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious subject line, generic dating site language, shortened URL, and unprofessional formatting all point to a phishing attempt.""}"
1798,support for Adaptex 1542B/C,0,LEGITIMATE,The email appears to be a genuine technical inquiry about software compatibility.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a genuine technical inquiry about software compatibility.""}"
1799,C1ARENCE c0nsu1ted a pennies with a d011ars s pennies s 0tc,1,PHISHING,"The email contains suspicious subject line and body text, including misspellings, unusual capitalization, and a generic investment pitch with warnings about potential losses. This is characteristic of phishing attempts to lure victims into fraudulent schemes.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains suspicious subject line and body text, including misspellings, unusual capitalization, and a generic investment pitch with warnings about potential losses. This is characteristic of phishing attempts to lure victims into fraudulent schemes.""
}
```"
1800,Re: Please help a newbie compile mplayer :-),0,LEGITIMATE,This appears to be a genuine discussion on the RPM-List mailing list about compiling mplayer.,,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""This appears to be a genuine discussion on the RPM-List mailing list about compiling mplayer.""
}
```"
1801,nan,1,PHISHING,"The email contains classic phishing hallmarks: unsolicited lottery winnings, pressure to act quickly, requests for personal information, and suspicious sender address.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains classic phishing hallmarks: unsolicited lottery winnings, pressure to act quickly, requests for personal information, and suspicious sender address.""
}
```"
1802,Born to be wild - then shot,0,PHISHING,Suspicious URL and irrelevant subject line,,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious URL and irrelevant subject line""}"
1803,Protect yourself today,1,PHISHING,"The email uses scare tactics, offers a deal that is too good to be true, and includes generic language about virus protection.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses scare tactics, offers a deal that is too good to be true, and includes generic language about virus protection.""}"
1804,Mrs. Larisa Sosnitskaya,1,PHISHING,"The email contains classic phishing hallmarks: requests for confidential information, promises of large sums of money, and a sense of urgency.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains classic phishing hallmarks: requests for confidential information, promises of large sums of money, and a sense of urgency.""}"
1805,Investment information that helps earning on the stok market  Never-seen,1,PHISHING,"The email uses aggressive sales tactics, promotes a specific stock with exaggerated claims, and contains numerous grammatical errors, all hallmarks of a phishing attempt.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses aggressive sales tactics, promotes a specific stock with exaggerated claims, and contains numerous grammatical errors, all hallmarks of a phishing attempt.""}"
1806,Re: REMOTE CONTROL,0,LEGITIMATE,This appears to be a genuine email thread discussing technical details about remote control programming.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This appears to be a genuine email thread discussing technical details about remote control programming.""}"
1807,Re: [OT] Bogus MX opinions,0,LEGITIMATE,The email discusses technical email routing issues and doesn't contain any suspicious links or requests for personal information.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses technical email routing issues and doesn't contain any suspicious links or requests for personal information.""}"
1808,From Mr Edward Govou.,1,PHISHING,"The email contains classic phishing hallmarks: requests for personal information, promises of large sums of money, urgency, and poor grammar/spelling.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains classic phishing hallmarks: requests for personal information, promises of large sums of money, urgency, and poor grammar/spelling.""
}
```"
1809,internet provider abuse,1,PHISHING,"The email uses scare tactics and threatens the recipient with illegal activity, urging them to open a potentially malicious attachment.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses scare tactics and threatens the recipient with illegal activity, urging them to open a potentially malicious attachment.""}"
1810,Re:,1,PHISHING,"The email uses aggressive language, promotes a potentially fraudulent investment opportunity, and includes warnings about potential losses, all hallmarks of a phishing attempt.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email uses aggressive language, promotes a potentially fraudulent investment opportunity, and includes warnings about potential losses, all hallmarks of a phishing attempt.""
}
```"
1811,USD Bank Transfer Deposits - Remitted on 06/03/2019,1,PHISHING,"The email contains several red flags common in phishing attempts, including a generic greeting, requests for personal information, and suspicious links.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains several red flags common in phishing attempts, including a generic greeting, requests for personal information, and suspicious links.""}"
1812,Vacancy available,1,PHISHING,"The email contains numerous red flags common in phishing attempts, including generic greetings, unrealistic job offers, grammatical errors, and a suspicious email address.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains numerous red flags common in phishing attempts, including generic greetings, unrealistic job offers, grammatical errors, and a suspicious email address.""}"
1813,ubs docs as signed and filed with the court,0,PHISHING,"The email contains several red flags, including a generic subject line, unprofessional formatting, and a suspicious sender address.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains several red flags, including a generic subject line, unprofessional formatting, and a suspicious sender address.""}"
1814,Re[2]: Selling Wedded Bliss (was Re: Ouch...),0,LEGITIMATE,"The email is a personal conversation with vulgar language and offensive content, but it lacks any indicators of phishing such as requests for personal information or suspicious links.",,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email is a personal conversation with vulgar language and offensive content, but it lacks any indicators of phishing such as requests for personal information or suspicious links.""
}
```"
1815,re : var for cob 2 nd aug 2000,0,LEGITIMATE,The email appears to be a legitimate internal communication discussing financial matters within a company (Enron). The language and content are consistent with business correspondence.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate internal communication discussing financial matters within a company (Enron). The language and content are consistent with business correspondence.""}"
1816,PICK-UP,1,PHISHING,"The email contains classic phishing hallmarks: unsolicited notification of a large prize, pressure to act quickly, requests for personal information, and use of generic greetings and corporate branding.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains classic phishing hallmarks: unsolicited notification of a large prize, pressure to act quickly, requests for personal information, and use of generic greetings and corporate branding.""}"
